candidate_id,province,builtup_frac,is_eligible,dist_to_existing_km,lon,lat
57600,Tarlac,119.0,True,33.5846876239019,120.58919890166351,15.492089991860059
57620,Nueva Ecija,601.0,True,48.01201654679829,120.9619961963302,15.492478720420094
58126,Nueva Ecija,1961.0,True,53.578298512044256,120.90602365263716,15.60091099140555
58465,Tarlac,1.0,True,53.76080131183974,120.57017831137848,15.672799477352637
58981,Aurora,954.0,True,117.20023957487406,121.5591955056508,15.762905504337555
59100,Pangasinan,544.0,True,70.6027557988911,120.43923863383422,15.799017933763947
59130,Nueva Ecija,2052.0,True,77.6707529855387,120.99926600014079,15.799757172946983
59812,Pangasinan,100.0,True,69.83655633659937,120.3454338549737,15.943341566078432
60022,Pangasinan,2343.0,True,58.22094288232425,120.569519164832,15.980059842318408
60115,Pangasinan,1289.0,True,61.738160218051185,120.40131111622068,15.997726289051517
60208,Pangasinan,205.0,True,69.9126841466399,120.23307835773846,16.015260016532306
60412,Pangasinan,236.0,True,59.48658825187849,120.3450774738969,16.051780644444154
60417,Pangasinan,236.0,True,54.5767955618262,120.43852824809349,16.0520485441638
60703,Pangasinan,320.0,True,51.1714113728171,120.40098372031618,16.106165986334922
61947,La Union,1997.0,True,36.56156612540333,120.36289015220414,16.322931365709263
62386,Benguet,230.0,True,11.698655741905476,120.62477420505637,16.395860414502472
62588,Benguet,2592.0,True,10.138921411562505,120.58725039003498,16.431935587083302
63024,Nueva Vizcaya,1.0,True,54.852656454126986,121.16784909728798,16.504584681140955
63567,Quirino,2337.0,True,91.44032285102732,121.5052892561948,16.59441500905932
63612,La Union,55.0,True,37.30474808944224,120.32444947259181,16.611970974076318
64108,Isabela,5.0,True,99.01334449999595,121.56177560513403,16.684634438340375
64332,Isabela,1379.0,True,113.53080167794455,121.69315786250287,16.720384032021926
65096,Ifugao,1238.0,True,98.8007106147864,121.5059483419216,16.847429012086337
65475,Ilocos Sur,21.0,True,52.33788412333159,120.43599580175832,16.919536254337345
65653,Isabela,172.0,True,126.62582728478166,121.75026526452072,16.937045937313666
65821,Mountain Province,69.0,True,56.287411398384,120.8302053116064,16.97447258782263
66626,Isabela,6.0,True,122.7373474040434,121.6193695881367,17.100126616429748
68512,Isabela,2143.0,True,157.36943226878776,121.77104063341417,17.424885177393183
68590,Kalinga,2.0,True,135.17900554545923,121.451067196644,17.443928792945897
69209,Ilocos Sur,2453.0,True,122.81327919434351,120.3774780868101,17.5699326600814
69417,Abra,233.0,True,123.35739650959454,120.64116367151719,17.606736558579478
69571,Cagayan,2930.0,True,169.9580314725739,121.73418574383275,17.62379866696545
69857,Cagayan,1373.0,True,173.14478632143312,121.71555361033734,17.67807755269526
71707,Ilocos Norte,284.0,True,173.93843432201294,120.54578692037269,18.058304684218662
72336,Ilocos Norte,882.0,True,187.78507066063872,120.58326659213078,18.184881778284765
73166,Apayao,469.0,True,219.6109124268728,121.37763837987035,18.347614874552466
73181,Cagayan,29.0,True,231.79222573872,121.66147239358806,18.346848996598265
73591,Cagayan,11.0,True,271.0938486250524,122.1542432862096,18.470985218408202
73998,Batanes,130.0,True,449.4046603660378,121.9376962313293,20.35106159885912
