station,lat,datetime_utc,pm25 in µg/m^3,lon,city,province,population,area_in_sq.km,density_persons/sqkm
3S Center Bagbaguin,14.71405,2025-07-01 10:09:40+00:00,9.93,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-01 10:26:39+00:00,6.87,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-01 10:43:41+00:00,16.23,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-01 13:03:37+00:00,23.15,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-01 13:20:36+00:00,19.86,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-01 13:37:35+00:00,18.78,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-01 13:54:37+00:00,21.29,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-01 15:02:39+00:00,14.49,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-01 15:19:38+00:00,14.79,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-01 15:36:40+00:00,14.4,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-01 15:53:39+00:00,15.9,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-01 16:10:38+00:00,18.06,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-01 16:27:40+00:00,18.27,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-01 16:44:39+00:00,18.82,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-01 17:01:41+00:00,17.24,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-01 17:18:40+00:00,23.83,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-01 17:35:42+00:00,23.83,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-01 17:52:44+00:00,30.13,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-01 18:09:42+00:00,23.26,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-01 18:26:45+00:00,23.13,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-01 18:43:46+00:00,21.68,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-01 19:00:45+00:00,25.83,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-01 20:08:47+00:00,29.47,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-01 20:25:45+00:00,23.47,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-01 20:42:44+00:00,20.7,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-01 20:59:46+00:00,29.31,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-01 22:07:48+00:00,22.99,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-01 22:24:47+00:00,25.07,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-01 22:41:45+00:00,26.85,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-01 22:58:44+00:00,18.61,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-02 04:55:20+00:00,10.52,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-02 05:12:19+00:00,9.6,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-02 05:29:24+00:00,13.06,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-02 05:46:24+00:00,4.96,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-02 06:58:28+00:00,15.62,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-02 07:15:30+00:00,2.26,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-02 07:32:29+00:00,5.55,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-02 07:49:28+00:00,22.4,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-02 08:06:27+00:00,6.45,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-02 08:23:26+00:00,9.9,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-02 08:40:24+00:00,12.86,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-02 08:57:26+00:00,14.92,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-02 09:14:25+00:00,11.98,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-02 09:31:27+00:00,13.11,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-02 09:48:25+00:00,12.29,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-02 10:05:27+00:00,29.45,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-02 10:22:26+00:00,8.98,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-02 10:39:28+00:00,10.37,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-02 10:56:27+00:00,12.13,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-02 11:13:25+00:00,19.73,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-02 11:30:24+00:00,9.51,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-02 11:47:26+00:00,12.5,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-02 12:55:21+00:00,5.7,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-02 13:12:20+00:00,13.73,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-02 13:29:22+00:00,18.85,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-02 13:46:24+00:00,24.91,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-02 18:01:33+00:00,9.73,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-02 18:18:32+00:00,9.06,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-02 18:35:34+00:00,13.88,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-02 18:52:33+00:00,12.87,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-02 19:09:32+00:00,16.67,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-02 19:26:34+00:00,12.0,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-02 19:43:33+00:00,9.51,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-02 20:00:35+00:00,43.23,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-03 05:08:32+00:00,4.12,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-03 05:25:35+00:00,3.6,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-03 05:42:34+00:00,6.0,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-03 05:59:33+00:00,5.48,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-03 07:58:33+00:00,4.73,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-03 08:15:32+00:00,5.66,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-03 08:32:35+00:00,7.96,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-03 08:49:37+00:00,7.99,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-03 17:02:54+00:00,18.47,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-03 17:19:57+00:00,20.25,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-03 17:36:59+00:00,19.19,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-03 17:53:58+00:00,19.43,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-03 18:10:58+00:00,14.09,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-03 18:28:22+00:00,16.82,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-03 18:45:21+00:00,10.35,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-03 19:02:20+00:00,11.4,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-03 19:19:19+00:00,18.47,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-03 19:36:18+00:00,15.7,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-03 19:53:18+00:00,15.11,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-03 21:01:16+00:00,21.74,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-03 21:18:15+00:00,20.85,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-03 21:35:14+00:00,25.39,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-03 21:52:14+00:00,14.73,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-03 23:00:11+00:00,21.39,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-03 23:17:11+00:00,3.57,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-03 23:34:10+00:00,9.64,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-03 23:51:09+00:00,7.15,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-04 02:07:01+00:00,8.31,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-04 02:24:00+00:00,11.96,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-04 02:40:58+00:00,8.38,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-04 02:57:57+00:00,6.2,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-04 04:05:52+00:00,7.35,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-04 04:22:51+00:00,4.86,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-04 04:39:49+00:00,5.81,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-04 04:56:48+00:00,2.62,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-04 06:55:50+00:00,4.39,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-04 07:12:52+00:00,4.53,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-04 07:29:51+00:00,4.0,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-04 07:46:49+00:00,3.14,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-04 08:03:48+00:00,3.62,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-04 08:20:46+00:00,5.43,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-04 08:37:52+00:00,6.93,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-04 08:54:57+00:00,5.35,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-04 09:11:58+00:00,4.87,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-04 09:28:59+00:00,18.1,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-04 09:45:57+00:00,7.33,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-04 10:02:56+00:00,7.27,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-04 10:19:55+00:00,5.36,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-04 10:36:54+00:00,12.2,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-04 10:53:52+00:00,7.57,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-04 11:10:51+00:00,19.36,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-04 11:27:50+00:00,12.89,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-04 11:44:48+00:00,25.65,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-04 12:01:47+00:00,12.26,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-04 13:09:42+00:00,21.02,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-04 13:26:41+00:00,17.09,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-04 13:43:44+00:00,21.95,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-04 14:00:43+00:00,16.01,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-04 15:59:35+00:00,29.07,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-04 16:16:33+00:00,30.85,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-04 16:33:32+00:00,28.11,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-04 16:50:31+00:00,26.68,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-04 17:07:30+00:00,24.24,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-04 17:24:28+00:00,22.93,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-04 17:41:27+00:00,23.51,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-04 17:58:26+00:00,25.42,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-04 19:06:21+00:00,18.38,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-04 19:23:19+00:00,27.57,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-04 19:40:18+00:00,45.69,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-04 19:57:17+00:00,32.47,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-04 21:56:08+00:00,22.95,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-04 22:13:07+00:00,52.96,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-04 22:30:06+00:00,32.69,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-04 22:47:05+00:00,28.26,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 00:11:57+00:00,19.76,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 00:28:55+00:00,22.14,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 00:45:53+00:00,21.13,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 01:02:52+00:00,16.82,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 01:19:50+00:00,10.75,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 01:36:51+00:00,8.1,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 01:53:49+00:00,7.19,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 02:10:47+00:00,9.15,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 02:27:45+00:00,11.67,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 02:44:44+00:00,9.64,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 03:01:42+00:00,7.87,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 03:18:41+00:00,4.14,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 03:35:43+00:00,6.6,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 03:52:42+00:00,1.63,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 04:09:41+00:00,2.63,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 04:26:40+00:00,5.46,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 04:43:45+00:00,9.85,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 05:00:43+00:00,10.25,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 05:17:43+00:00,24.5,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 05:34:42+00:00,63.91,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 05:51:41+00:00,45.73,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 06:59:39+00:00,31.15,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 07:16:38+00:00,31.57,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 07:33:37+00:00,24.14,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 07:50:36+00:00,21.26,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 08:07:34+00:00,22.87,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 08:24:33+00:00,49.74,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 08:41:32+00:00,59.83,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 08:58:31+00:00,28.79,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 10:06:26+00:00,85.88,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 10:23:25+00:00,60.16,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 10:40:24+00:00,62.3,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 10:57:22+00:00,83.25,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 11:14:21+00:00,94.58,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 11:31:20+00:00,89.2,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 11:48:19+00:00,44.55,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 12:05:18+00:00,50.89,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 12:22:17+00:00,28.79,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 12:39:15+00:00,130.53,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 12:56:14+00:00,26.97,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 13:13:13+00:00,20.58,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 13:30:12+00:00,21.7,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 13:47:11+00:00,17.75,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 19:09:50+00:00,140.66,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 19:26:49+00:00,23.49,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 19:43:47+00:00,18.48,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 20:00:46+00:00,19.45,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 20:17:45+00:00,21.1,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 20:34:44+00:00,21.74,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 20:51:43+00:00,21.35,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 21:08:41+00:00,19.47,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 21:25:40+00:00,17.36,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 21:42:39+00:00,57.19,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 21:59:38+00:00,16.01,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 22:16:37+00:00,12.55,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 22:33:36+00:00,15.57,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-05 22:50:35+00:00,16.9,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
3S Center Bagbaguin,14.71405,2025-07-06 02:01:30+00:00,9.33,121.00088,Valenzuela,NCR,"14,001,751",619.54,"21,765"
